dataset,time,obs_value,freq,age,sex,indic_il,unit,geo
ilc_di03,2020,18535.0,A,Y_LT6,T,MEI_E,PPS,IT
ilc_di03,2020,26425.0,A,Y_LT60,F,MED_E,EUR,FI
ilc_di03,2020,17315.0,A,Y_LT60,F,MED_E,EUR,IT
ilc_di03,2020,26425.0,A,Y_LT60,F,MED_E,NAC,FI
ilc_di03,2020,17315.0,A,Y_LT60,F,MED_E,NAC,IT
ilc_di03,2020,21034.0,A,Y_LT60,F,MED_E,PPS,FI
ilc_di03,2020,17025.0,A,Y_LT60,F,MED_E,PPS,IT
ilc_di03,2020,29725.0,A,Y_LT60,F,MEI_E,EUR,FI
ilc_di03,2020,19503.0,A,Y_LT60,F,MEI_E,EUR,IT
ilc_di03,2020,29725.0,A,Y_LT60,F,MEI_E,NAC,FI
ilc_di03,2020,19503.0,A,Y_LT60,F,MEI_E,NAC,IT
ilc_di03,2020,23661.0,A,Y_LT60,F,MEI_E,PPS,FI
ilc_di03,2020,19176.0,A,Y_LT60,F,MEI_E,PPS,IT
ilc_di03,2020,26570.0,A,Y_LT60,M,MED_E,EUR,FI
ilc_di03,2020,18207.0,A,Y_LT60,M,MED_E,EUR,IT
ilc_di03,2020,26570.0,A,Y_LT60,M,MED_E,NAC,FI
ilc_di03,2020,18207.0,A,Y_LT60,M,MED_E,NAC,IT
ilc_di03,2020,21149.0,A,Y_LT60,M,MED_E,PPS,FI
ilc_di03,2020,17902.0,A,Y_LT60,M,MED_E,PPS,IT
ilc_di03,2020,29288.0,A,Y_LT60,M,MEI_E,EUR,FI
ilc_di03,2020,19953.0,A,Y_LT60,M,MEI_E,EUR,IT
ilc_di03,2020,29288.0,A,Y_LT60,M,MEI_E,NAC,FI
ilc_di03,2020,19953.0,A,Y_LT60,M,MEI_E,NAC,IT
ilc_di03,2020,23313.0,A,Y_LT60,M,MEI_E,PPS,FI
ilc_di03,2020,19619.0,A,Y_LT60,M,MEI_E,PPS,IT
ilc_di03,2020,26484.0,A,Y_LT60,T,MED_E,EUR,FI
ilc_di03,2020,17767.0,A,Y_LT60,T,MED_E,EUR,IT
ilc_di03,2020,26484.0,A,Y_LT60,T,MED_E,NAC,FI
ilc_di03,2020,17767.0,A,Y_LT60,T,MED_E,NAC,IT
ilc_di03,2020,21081.0,A,Y_LT60,T,MED_E,PPS,FI
ilc_di03,2020,17470.0,A,Y_LT60,T,MED_E,PPS,IT
ilc_di03,2020,29503.0,A,Y_LT60,T,MEI_E,EUR,FI
ilc_di03,2020,19729.0,A,Y_LT60,T,MEI_E,EUR,IT
ilc_di03,2020,29503.0,A,Y_LT60,T,MEI_E,NAC,FI
ilc_di03,2020,19729.0,A,Y_LT60,T,MEI_E,NAC,IT
ilc_di03,2020,23484.0,A,Y_LT60,T,MEI_E,PPS,FI
ilc_di03,2020,19399.0,A,Y_LT60,T,MEI_E,PPS,IT
ilc_di03,2020,26574.0,A,Y_LT65,F,MED_E,EUR,FI
ilc_di03,2020,17641.0,A,Y_LT65,F,MED_E,EUR,IT
ilc_di03,2020,26574.0,A,Y_LT65,F,MED_E,NAC,FI
ilc_di03,2020,17641.0,A,Y_LT65,F,MED_E,NAC,IT
ilc_di03,2020,21153.0,A,Y_LT65,F,MED_E,PPS,FI
ilc_di03,2020,17345.0,A,Y_LT65,F,MED_E,PPS,IT
ilc_di03,2020,29880.0,A,Y_LT65,F,MEI_E,EUR,FI
ilc_di03,2020,19962.0,A,Y_LT65,F,MEI_E,EUR,IT
ilc_di03,2020,29880.0,A,Y_LT65,F,MEI_E,NAC,FI
ilc_di03,2020,19962.0,A,Y_LT65,F,MEI_E,NAC,IT
ilc_di03,2020,23784.0,A,Y_LT65,F,MEI_E,PPS,FI
ilc_di03,2020,19627.0,A,Y_LT65,F,MEI_E,PPS,IT
ilc_di03,2020,26675.0,A,Y_LT65,M,MED_E,EUR,FI
ilc_di03,2020,18378.0,A,Y_LT65,M,MED_E,EUR,IT
ilc_di03,2020,26675.0,A,Y_LT65,M,MED_E,NAC,FI
ilc_di03,2020,18378.0,A,Y_LT65,M,MED_E,NAC,IT
ilc_di03,2020,21233.0,A,Y_LT65,M,MED_E,PPS,FI
ilc_di03,2020,18070.0,A,Y_LT65,M,MED_E,PPS,IT
ilc_di03,2020,29629.0,A,Y_LT65,M,MEI_E,EUR,FI
ilc_di03,2020,20356.0,A,Y_LT65,M,MEI_E,EUR,IT
ilc_di03,2020,29629.0,A,Y_LT65,M,MEI_E,NAC,FI
ilc_di03,2020,20356.0,A,Y_LT65,M,MEI_E,NAC,IT
ilc_di03,2020,23584.0,A,Y_LT65,M,MEI_E,PPS,FI
ilc_di03,2020,20015.0,A,Y_LT65,M,MEI_E,PPS,IT
ilc_di03,2020,26625.0,A,Y_LT65,T,MED_E,EUR,FI
ilc_di03,2020,18067.0,A,Y_LT65,T,MED_E,EUR,IT
ilc_di03,2020,26625.0,A,Y_LT65,T,MED_E,NAC,FI
ilc_di03,2020,18067.0,A,Y_LT65,T,MED_E,NAC,IT
ilc_di03,2020,21193.0,A,Y_LT65,T,MED_E,PPS,FI
ilc_di03,2020,17764.0,A,Y_LT65,T,MED_E,PPS,IT
ilc_di03,2020,29753.0,A,Y_LT65,T,MEI_E,EUR,FI
ilc_di03,2020,20159.0,A,Y_LT65,T,MEI_E,EUR,IT
ilc_di03,2020,29753.0,A,Y_LT65,T,MEI_E,NAC,FI
ilc_di03,2020,20159.0,A,Y_LT65,T,MEI_E,NAC,IT
ilc_di03,2020,23683.0,A,Y_LT65,T,MEI_E,PPS,FI
ilc_di03,2020,19822.0,A,Y_LT65,T,MEI_E,PPS,IT
ilc_di03,2020,25882.0,A,Y_LT75,F,MED_E,EUR,FI
ilc_di03,2020,17768.0,A,Y_LT75,F,MED_E,EUR,IT
ilc_di03,2020,25882.0,A,Y_LT75,F,MED_E,NAC,FI
ilc_di03,2020,17768.0,A,Y_LT75,F,MED_E,NAC,IT
ilc_di03,2020,20602.0,A,Y_LT75,F,MED_E,PPS,FI
ilc_di03,2020,17471.0,A,Y_LT75,F,MED_E,PPS,IT
ilc_di03,2020,29250.0,A,Y_LT75,F,MEI_E,EUR,FI
ilc_di03,2020,20230.0,A,Y_LT75,F,MEI_E,EUR,IT
ilc_di03,2020,29250.0,A,Y_LT75,F,MEI_E,NAC,FI
ilc_di03,2020,20230.0,A,Y_LT75,F,MEI_E,NAC,IT
ilc_di03,2020,23282.0,A,Y_LT75,F,MEI_E,PPS,FI
ilc_di03,2020,19891.0,A,Y_LT75,F,MEI_E,PPS,IT
ilc_di03,2020,26473.0,A,Y_LT75,M,MED_E,EUR,FI
ilc_di03,2020,18591.0,A,Y_LT75,M,MED_E,EUR,IT
ilc_di03,2020,26473.0,A,Y_LT75,M,MED_E,NAC,FI
ilc_di03,2020,18591.0,A,Y_LT75,M,MED_E,NAC,IT
ilc_di03,2020,21072.0,A,Y_LT75,M,MED_E,PPS,FI
ilc_di03,2020,18280.0,A,Y_LT75,M,MED_E,PPS,IT
ilc_di03,2020,29540.0,A,Y_LT75,M,MEI_E,EUR,FI
ilc_di03,2020,20855.0,A,Y_LT75,M,MEI_E,EUR,IT
ilc_di03,2020,29540.0,A,Y_LT75,M,MEI_E,NAC,FI
ilc_di03,2020,20855.0,A,Y_LT75,M,MEI_E,NAC,IT
ilc_di03,2020,23513.0,A,Y_LT75,M,MEI_E,PPS,FI
ilc_di03,2020,20506.0,A,Y_LT75,M,MEI_E,PPS,IT
ilc_di03,2020,26207.0,A,Y_LT75,T,MED_E,EUR,FI
ilc_di03,2020,18264.0,A,Y_LT75,T,MED_E,EUR,IT
ilc_di03,2020,26207.0,A,Y_LT75,T,MED_E,NAC,FI
ilc_di03,2020,18264.0,A,Y_LT75,T,MED_E,NAC,IT
ilc_di03,2020,20860.0,A,Y_LT75,T,MED_E,PPS,FI
ilc_di03,2020,17958.0,A,Y_LT75,T,MED_E,PPS,IT
ilc_di03,2020,29395.0,A,Y_LT75,T,MEI_E,EUR,FI
ilc_di03,2020,20541.0,A,Y_LT75,T,MEI_E,EUR,IT
ilc_di03,2020,29395.0,A,Y_LT75,T,MEI_E,NAC,FI
ilc_di03,2020,20541.0,A,Y_LT75,T,MEI_E,NAC,IT
ilc_di03,2020,23398.0,A,Y_LT75,T,MEI_E,PPS,FI
ilc_di03,2020,20197.0,A,Y_LT75,T,MEI_E,PPS,IT
ilc_di03,2021,24844.0,A,TOTAL,F,MED_E,EUR,FI
ilc_di03,2021,17123.0,A,TOTAL,F,MED_E,EUR,IT
ilc_di03,2021,24844.0,A,TOTAL,F,MED_E,NAC,FI
ilc_di03,2021,17123.0,A,TOTAL,F,MED_E,NAC,IT
ilc_di03,2021,19595.0,A,TOTAL,F,MED_E,PPS,FI
ilc_di03,2021,16900.0,A,TOTAL,F,MED_E,PPS,IT
ilc_di03,2021,28116.0,A,TOTAL,F,MEI_E,EUR,FI
ilc_di03,2021,19910.0,A,TOTAL,F,MEI_E,EUR,IT
ilc_di03,2021,28116.0,A,TOTAL,F,MEI_E,NAC,FI
ilc_di03,2021,19910.0,A,TOTAL,F,MEI_E,NAC,IT
ilc_di03,2021,22176.0,A,TOTAL,F,MEI_E,PPS,FI
ilc_di03,2021,19651.0,A,TOTAL,F,MEI_E,PPS,IT
ilc_di03,2021,26088.0,A,TOTAL,M,MED_E,EUR,FI
ilc_di03,2021,17929.0,A,TOTAL,M,MED_E,EUR,IT
ilc_di03,2021,26088.0,A,TOTAL,M,MED_E,NAC,FI
ilc_di03,2021,17929.0,A,TOTAL,M,MED_E,NAC,IT
ilc_di03,2021,20577.0,A,TOTAL,M,MED_E,PPS,FI
ilc_di03,2021,17697.0,A,TOTAL,M,MED_E,PPS,IT
ilc_di03,2021,29121.0,A,TOTAL,M,MEI_E,EUR,FI
ilc_di03,2021,20665.0,A,TOTAL,M,MEI_E,EUR,IT
ilc_di03,2021,29121.0,A,TOTAL,M,MEI_E,NAC,FI
ilc_di03,2021,20665.0,A,TOTAL,M,MEI_E,NAC,IT
ilc_di03,2021,22969.0,A,TOTAL,M,MEI_E,PPS,FI
ilc_di03,2021,20397.0,A,TOTAL,M,MEI_E,PPS,IT
ilc_di03,2021,25456.0,A,TOTAL,T,MED_E,EUR,FI
ilc_di03,2021,17532.0,A,TOTAL,T,MED_E,EUR,IT
ilc_di03,2021,25456.0,A,TOTAL,T,MED_E,NAC,FI
ilc_di03,2021,17532.0,A,TOTAL,T,MED_E,NAC,IT
ilc_di03,2021,20078.0,A,TOTAL,T,MED_E,PPS,FI
ilc_di03,2021,17304.0,A,TOTAL,T,MED_E,PPS,IT
ilc_di03,2021,28611.0,A,TOTAL,T,MEI_E,EUR,FI
ilc_di03,2021,20278.0,A,TOTAL,T,MEI_E,EUR,IT
ilc_di03,2021,28611.0,A,TOTAL,T,MEI_E,NAC,FI
ilc_di03,2021,20278.0,A,TOTAL,T,MEI_E,NAC,IT
ilc_di03,2021,22567.0,A,TOTAL,T,MEI_E,PPS,FI
ilc_di03,2021,20015.0,A,TOTAL,T,MEI_E,PPS,IT
ilc_di03,2021,25681.0,A,Y12-17,F,MED_E,EUR,FI
ilc_di03,2021,14699.0,A,Y12-17,F,MED_E,EUR,IT
ilc_di03,2021,25681.0,A,Y12-17,F,MED_E,NAC,FI
ilc_di03,2021,14699.0,A,Y12-17,F,MED_E,NAC,IT
ilc_di03,2021,20256.0,A,Y12-17,F,MED_E,PPS,FI
ilc_di03,2021,14508.0,A,Y12-17,F,MED_E,PPS,IT
ilc_di03,2021,29161.0,A,Y12-17,F,MEI_E,EUR,FI
ilc_di03,2021,16871.0,A,Y12-17,F,MEI_E,EUR,IT
ilc_di03,2021,29161.0,A,Y12-17,F,MEI_E,NAC,FI
ilc_di03,2021,16871.0,A,Y12-17,F,MEI_E,NAC,IT
ilc_di03,2021,23000.0,A,Y12-17,F,MEI_E,PPS,FI
ilc_di03,2021,16652.0,A,Y12-17,F,MEI_E,PPS,IT
ilc_di03,2021,25204.0,A,Y12-17,M,MED_E,EUR,FI
ilc_di03,2021,14802.0,A,Y12-17,M,MED_E,EUR,IT
ilc_di03,2021,25204.0,A,Y12-17,M,MED_E,NAC,FI
ilc_di03,2021,14802.0,A,Y12-17,M,MED_E,NAC,IT
ilc_di03,2021,19879.0,A,Y12-17,M,MED_E,PPS,FI
ilc_di03,2021,14610.0,A,Y12-17,M,MED_E,PPS,IT
ilc_di03,2021,27749.0,A,Y12-17,M,MEI_E,EUR,FI
ilc_di03,2021,16797.0,A,Y12-17,M,MEI_E,EUR,IT
ilc_di03,2021,27749.0,A,Y12-17,M,MEI_E,NAC,FI
ilc_di03,2021,16797.0,A,Y12-17,M,MEI_E,NAC,IT
ilc_di03,2021,21887.0,A,Y12-17,M,MEI_E,PPS,FI
ilc_di03,2021,16579.0,A,Y12-17,M,MEI_E,PPS,IT
ilc_di03,2021,25329.0,A,Y12-17,T,MED_E,EUR,FI
ilc_di03,2021,14725.0,A,Y12-17,T,MED_E,EUR,IT
ilc_di03,2021,25329.0,A,Y12-17,T,MED_E,NAC,FI
ilc_di03,2021,14725.0,A,Y12-17,T,MED_E,NAC,IT
ilc_di03,2021,19978.0,A,Y12-17,T,MED_E,PPS,FI
ilc_di03,2021,14534.0,A,Y12-17,T,MED_E,PPS,IT
ilc_di03,2021,28448.0,A,Y12-17,T,MEI_E,EUR,FI
ilc_di03,2021,16834.0,A,Y12-17,T,MEI_E,EUR,IT
ilc_di03,2021,28448.0,A,Y12-17,T,MEI_E,NAC,FI
ilc_di03,2021,16834.0,A,Y12-17,T,MEI_E,NAC,IT
ilc_di03,2021,22438.0,A,Y12-17,T,MEI_E,PPS,FI
ilc_di03,2021,16616.0,A,Y12-17,T,MEI_E,PPS,IT
ilc_di03,2021,20196.0,A,Y16-24,F,MED_E,EUR,FI
ilc_di03,2021,15485.0,A,Y16-24,F,MED_E,EUR,IT
ilc_di03,2021,20196.0,A,Y16-24,F,MED_E,NAC,FI
ilc_di03,2021,15485.0,A,Y16-24,F,MED_E,NAC,IT
ilc_di03,2021,15929.0,A,Y16-24,F,MED_E,PPS,FI
ilc_di03,2021,15284.0,A,Y16-24,F,MED_E,PPS,IT
ilc_di03,2021,24139.0,A,Y16-24,F,MEI_E,EUR,FI
ilc_di03,2021,17427.0,A,Y16-24,F,MEI_E,EUR,IT
ilc_di03,2021,24139.0,A,Y16-24,F,MEI_E,NAC,FI
ilc_di03,2021,17427.0,A,Y16-24,F,MEI_E,NAC,IT
ilc_di03,2021,19039.0,A,Y16-24,F,MEI_E,PPS,FI
ilc_di03,2021,17201.0,A,Y16-24,F,MEI_E,PPS,IT
ilc_di03,2021,22382.0,A,Y16-24,M,MED_E,EUR,FI
ilc_di03,2021,16040.0,A,Y16-24,M,MED_E,EUR,IT
ilc_di03,2021,22382.0,A,Y16-24,M,MED_E,NAC,FI
ilc_di03,2021,16040.0,A,Y16-24,M,MED_E,NAC,IT
ilc_di03,2021,17654.0,A,Y16-24,M,MED_E,PPS,FI
ilc_di03,2021,15832.0,A,Y16-24,M,MED_E,PPS,IT
ilc_di03,2021,24390.0,A,Y16-24,M,MEI_E,EUR,FI
ilc_di03,2021,17939.0,A,Y16-24,M,MEI_E,EUR,IT
ilc_di03,2021,24390.0,A,Y16-24,M,MEI_E,NAC,FI
ilc_di03,2021,17939.0,A,Y16-24,M,MEI_E,NAC,IT
ilc_di03,2021,19237.0,A,Y16-24,M,MEI_E,PPS,FI
ilc_di03,2021,17706.0,A,Y16-24,M,MEI_E,PPS,IT
ilc_di03,2021,21177.0,A,Y16-24,T,MED_E,EUR,FI
ilc_di03,2021,15660.0,A,Y16-24,T,MED_E,EUR,IT
ilc_di03,2021,21177.0,A,Y16-24,T,MED_E,NAC,FI
ilc_di03,2021,15660.0,A,Y16-24,T,MED_E,NAC,IT
ilc_di03,2021,16703.0,A,Y16-24,T,MED_E,PPS,FI
ilc_di03,2021,15457.0,A,Y16-24,T,MED_E,PPS,IT
ilc_di03,2021,24267.0,A,Y16-24,T,MEI_E,EUR,FI
ilc_di03,2021,17694.0,A,Y16-24,T,MEI_E,EUR,IT
ilc_di03,2021,24267.0,A,Y16-24,T,MEI_E,NAC,FI
ilc_di03,2021,17694.0,A,Y16-24,T,MEI_E,NAC,IT
ilc_di03,2021,19141.0,A,Y16-24,T,MEI_E,PPS,FI
ilc_di03,2021,17464.0,A,Y16-24,T,MEI_E,PPS,IT
ilc_di03,2021,27240.0,A,Y16-64,F,MED_E,EUR,FI
ilc_di03,2021,17440.0,A,Y16-64,F,MED_E,EUR,IT
ilc_di03,2021,27240.0,A,Y16-64,F,MED_E,NAC,FI
ilc_di03,2021,17440.0,A,Y16-64,F,MED_E,NAC,IT
ilc_di03,2021,21485.0,A,Y16-64,F,MED_E,PPS,FI
ilc_di03,2021,17214.0,A,Y16-64,F,MED_E,PPS,IT
ilc_di03,2021,30195.0,A,Y16-64,F,MEI_E,EUR,FI
ilc_di03,2021,20094.0,A,Y16-64,F,MEI_E,EUR,IT
ilc_di03,2021,30195.0,A,Y16-64,F,MEI_E,NAC,FI
ilc_di03,2021,20094.0,A,Y16-64,F,MEI_E,NAC,IT
ilc_di03,2021,23816.0,A,Y16-64,F,MEI_E,PPS,FI
ilc_di03,2021,19833.0,A,Y16-64,F,MEI_E,PPS,IT
ilc_di03,2021,27454.0,A,Y16-64,M,MED_E,EUR,FI
ilc_di03,2021,18161.0,A,Y16-64,M,MED_E,EUR,IT
ilc_di03,2021,27454.0,A,Y16-64,M,MED_E,NAC,FI
ilc_di03,2021,18161.0,A,Y16-64,M,MED_E,NAC,IT
ilc_di03,2021,21654.0,A,Y16-64,M,MED_E,PPS,FI
ilc_di03,2021,17925.0,A,Y16-64,M,MED_E,PPS,IT
ilc_di03,2021,30256.0,A,Y16-64,M,MEI_E,EUR,FI
ilc_di03,2021,20468.0,A,Y16-64,M,MEI_E,EUR,IT
ilc_di03,2021,30256.0,A,Y16-64,M,MEI_E,NAC,FI
ilc_di03,2021,20468.0,A,Y16-64,M,MEI_E,NAC,IT
ilc_di03,2021,23864.0,A,Y16-64,M,MEI_E,PPS,FI
ilc_di03,2021,20202.0,A,Y16-64,M,MEI_E,PPS,IT
ilc_di03,2021,27380.0,A,Y16-64,T,MED_E,EUR,FI
ilc_di03,2021,17789.0,A,Y16-64,T,MED_E,EUR,IT
ilc_di03,2021,27380.0,A,Y16-64,T,MED_E,NAC,FI
ilc_di03,2021,17789.0,A,Y16-64,T,MED_E,NAC,IT
ilc_di03,2021,21596.0,A,Y16-64,T,MED_E,PPS,FI
ilc_di03,2021,17558.0,A,Y16-64,T,MED_E,PPS,IT
ilc_di03,2021,30226.0,A,Y16-64,T,MEI_E,EUR,FI
ilc_di03,2021,20281.0,A,Y16-64,T,MEI_E,EUR,IT
ilc_di03,2021,30226.0,A,Y16-64,T,MEI_E,NAC,FI
ilc_di03,2021,20281.0,A,Y16-64,T,MEI_E,NAC,IT
ilc_di03,2021,23840.0,A,Y16-64,T,MEI_E,PPS,FI
ilc_di03,2021,20018.0,A,Y16-64,T,MEI_E,PPS,IT
ilc_di03,2021,19291.0,A,Y18-24,F,MED_E,EUR,FI
ilc_di03,2021,15660.0,A,Y18-24,F,MED_E,EUR,IT
ilc_di03,2021,19291.0,A,Y18-24,F,MED_E,NAC,FI
ilc_di03,2021,15660.0,A,Y18-24,F,MED_E,NAC,IT
ilc_di03,2021,15215.0,A,Y18-24,F,MED_E,PPS,FI
ilc_di03,2021,15457.0,A,Y18-24,F,MED_E,PPS,IT
ilc_di03,2021,22698.0,A,Y18-24,F,MEI_E,EUR,FI
ilc_di03,2021,17757.0,A,Y18-24,F,MEI_E,EUR,IT
ilc_di03,2021,22698.0,A,Y18-24,F,MEI_E,NAC,FI
ilc_di03,2021,17757.0,A,Y18-24,F,MEI_E,NAC,IT
ilc_di03,2021,17903.0,A,Y18-24,F,MEI_E,PPS,FI
ilc_di03,2021,17526.0,A,Y18-24,F,MEI_E,PPS,IT
ilc_di03,2021,21125.0,A,Y18-24,M,MED_E,EUR,FI
ilc_di03,2021,16368.0,A,Y18-24,M,MED_E,EUR,IT
ilc_di03,2021,21125.0,A,Y18-24,M,MED_E,NAC,FI
ilc_di03,2021,16368.0,A,Y18-24,M,MED_E,NAC,IT
ilc_di03,2021,16662.0,A,Y18-24,M,MED_E,PPS,FI
ilc_di03,2021,16156.0,A,Y18-24,M,MED_E,PPS,IT
ilc_di03,2021,23392.0,A,Y18-24,M,MEI_E,EUR,FI
ilc_di03,2021,18343.0,A,Y18-24,M,MEI_E,EUR,IT
ilc_di03,2021,23392.0,A,Y18-24,M,MEI_E,NAC,FI
ilc_di03,2021,18343.0,A,Y18-24,M,MEI_E,NAC,IT
ilc_di03,2021,18450.0,A,Y18-24,M,MEI_E,PPS,FI
ilc_di03,2021,18105.0,A,Y18-24,M,MEI_E,PPS,IT
ilc_di03,2021,19829.0,A,Y18-24,T,MED_E,EUR,FI
ilc_di03,2021,16040.0,A,Y18-24,T,MED_E,EUR,IT
ilc_di03,2021,19829.0,A,Y18-24,T,MED_E,NAC,FI
ilc_di03,2021,16040.0,A,Y18-24,T,MED_E,NAC,IT
ilc_di03,2021,15640.0,A,Y18-24,T,MED_E,PPS,FI
ilc_di03,2021,15832.0,A,Y18-24,T,MED_E,PPS,IT
ilc_di03,2021,23050.0,A,Y18-24,T,MEI_E,EUR,FI
ilc_di03,2021,18065.0,A,Y18-24,T,MEI_E,EUR,IT
ilc_di03,2021,23050.0,A,Y18-24,T,MEI_E,NAC,FI
ilc_di03,2021,18065.0,A,Y18-24,T,MEI_E,NAC,IT
ilc_di03,2021,18180.0,A,Y18-24,T,MEI_E,PPS,FI
ilc_di03,2021,17830.0,A,Y18-24,T,MEI_E,PPS,IT
ilc_di03,2021,27310.0,A,Y18-64,F,MED_E,EUR,FI
ilc_di03,2021,17600.0,A,Y18-64,F,MED_E,EUR,IT
ilc_di03,2021,27310.0,A,Y18-64,F,MED_E,NAC,FI
ilc_di03,2021,17600.0,A,Y18-64,F,MED_E,NAC,IT
ilc_di03,2021,21540.0,A,Y18-64,F,MED_E,PPS,FI
ilc_di03,2021,17371.0,A,Y18-64,F,MED_E,PPS,IT
ilc_di03,2021,30249.0,A,Y18-64,F,MEI_E,EUR,FI
ilc_di03,2021,20223.0,A,Y18-64,F,MEI_E,EUR,IT
ilc_di03,2021,30249.0,A,Y18-64,F,MEI_E,NAC,FI
ilc_di03,2021,20223.0,A,Y18-64,F,MEI_E,NAC,IT
ilc_di03,2021,23859.0,A,Y18-64,F,MEI_E,PPS,FI
ilc_di03,2021,19960.0,A,Y18-64,F,MEI_E,PPS,IT
ilc_di03,2021,27584.0,A,Y18-64,M,MED_E,EUR,FI
ilc_di03,2021,18361.0,A,Y18-64,M,MED_E,EUR,IT
ilc_di03,2021,27584.0,A,Y18-64,M,MED_E,NAC,FI
ilc_di03,2021,18361.0,A,Y18-64,M,MED_E,NAC,IT
ilc_di03,2021,21757.0,A,Y18-64,M,MED_E,PPS,FI
ilc_di03,2021,18122.0,A,Y18-64,M,MED_E,PPS,IT
ilc_di03,2021,30380.0,A,Y18-64,M,MEI_E,EUR,FI
ilc_di03,2021,20606.0,A,Y18-64,M,MEI_E,EUR,IT
ilc_di03,2021,30380.0,A,Y18-64,M,MEI_E,NAC,FI
ilc_di03,2021,20606.0,A,Y18-64,M,MEI_E,NAC,IT
ilc_di03,2021,23962.0,A,Y18-64,M,MEI_E,PPS,FI
ilc_di03,2021,20339.0,A,Y18-64,M,MEI_E,PPS,IT
ilc_di03,2021,27453.0,A,Y18-64,T,MED_E,EUR,FI
ilc_di03,2021,17899.0,A,Y18-64,T,MED_E,EUR,IT
ilc_di03,2021,27453.0,A,Y18-64,T,MED_E,NAC,FI
ilc_di03,2021,17899.0,A,Y18-64,T,MED_E,NAC,IT
ilc_di03,2021,21653.0,A,Y18-64,T,MED_E,PPS,FI
ilc_di03,2021,17667.0,A,Y18-64,T,MED_E,PPS,IT
ilc_di03,2021,30315.0,A,Y18-64,T,MEI_E,EUR,FI
ilc_di03,2021,20415.0,A,Y18-64,T,MEI_E,EUR,IT
ilc_di03,2021,30315.0,A,Y18-64,T,MEI_E,NAC,FI
ilc_di03,2021,20415.0,A,Y18-64,T,MEI_E,NAC,IT
ilc_di03,2021,23911.0,A,Y18-64,T,MEI_E,PPS,FI
ilc_di03,2021,20150.0,A,Y18-64,T,MEI_E,PPS,IT
ilc_di03,2021,27613.0,A,Y25-49,F,MED_E,EUR,FI
ilc_di03,2021,16950.0,A,Y25-49,F,MED_E,EUR,IT
ilc_di03,2021,27613.0,A,Y25-49,F,MED_E,NAC,FI
ilc_di03,2021,16950.0,A,Y25-49,F,MED_E,NAC,IT
ilc_di03,2021,21779.0,A,Y25-49,F,MED_E,PPS,FI
ilc_di03,2021,16730.0,A,Y25-49,F,MED_E,PPS,IT
ilc_di03,2021,29861.0,A,Y25-49,F,MEI_E,EUR,FI
ilc_di03,2021,19328.0,A,Y25-49,F,MEI_E,EUR,IT
ilc_di03,2021,29861.0,A,Y25-49,F,MEI_E,NAC,FI
ilc_di03,2021,19328.0,A,Y25-49,F,MEI_E,NAC,IT
ilc_di03,2021,23552.0,A,Y25-49,F,MEI_E,PPS,FI
ilc_di03,2021,19077.0,A,Y25-49,F,MEI_E,PPS,IT
ilc_di03,2021,27722.0,A,Y25-49,M,MED_E,EUR,FI
ilc_di03,2021,18189.0,A,Y25-49,M,MED_E,EUR,IT
ilc_di03,2021,27722.0,A,Y25-49,M,MED_E,NAC,FI
ilc_di03,2021,18189.0,A,Y25-49,M,MED_E,NAC,IT
ilc_di03,2021,21866.0,A,Y25-49,M,MED_E,PPS,FI
ilc_di03,2021,17953.0,A,Y25-49,M,MED_E,PPS,IT
ilc_di03,2021,30187.0,A,Y25-49,M,MEI_E,EUR,FI
ilc_di03,2021,20176.0,A,Y25-49,M,MEI_E,EUR,IT
ilc_di03,2021,30187.0,A,Y25-49,M,MEI_E,NAC,FI
ilc_di03,2021,20176.0,A,Y25-49,M,MEI_E,NAC,IT
ilc_di03,2021,23810.0,A,Y25-49,M,MEI_E,PPS,FI
ilc_di03,2021,19915.0,A,Y25-49,M,MEI_E,PPS,IT
ilc_di03,2021,27688.0,A,Y25-49,T,MED_E,EUR,FI
ilc_di03,2021,17465.0,A,Y25-49,T,MED_E,EUR,IT
ilc_di03,2021,27688.0,A,Y25-49,T,MED_E,NAC,FI
ilc_di03,2021,17465.0,A,Y25-49,T,MED_E,NAC,IT
ilc_di03,2021,21839.0,A,Y25-49,T,MED_E,PPS,FI
ilc_di03,2021,17238.0,A,Y25-49,T,MED_E,PPS,IT
ilc_di03,2021,30028.0,A,Y25-49,T,MEI_E,EUR,FI
ilc_di03,2021,19754.0,A,Y25-49,T,MEI_E,EUR,IT
ilc_di03,2021,30028.0,A,Y25-49,T,MEI_E,NAC,FI
ilc_di03,2021,19754.0,A,Y25-49,T,MEI_E,NAC,IT
ilc_di03,2021,23684.0,A,Y25-49,T,MEI_E,PPS,FI
ilc_di03,2021,19498.0,A,Y25-49,T,MEI_E,PPS,IT
ilc_di03,2021,27870.0,A,Y25-54,F,MED_E,EUR,FI
ilc_di03,2021,17104.0,A,Y25-54,F,MED_E,EUR,IT
ilc_di03,2021,27870.0,A,Y25-54,F,MED_E,NAC,FI
ilc_di03,2021,17104.0,A,Y25-54,F,MED_E,NAC,IT
ilc_di03,2021,21982.0,A,Y25-54,F,MED_E,PPS,FI
ilc_di03,2021,16882.0,A,Y25-54,F,MED_E,PPS,IT
ilc_di03,2021,30713.0,A,Y25-54,F,MEI_E,EUR,FI
ilc_di03,2021,19476.0,A,Y25-54,F,MEI_E,EUR,IT
