dataset,time,obs_value,freq,incgrp,building,deg_urb,unit,geo
ilc_lvho01,2015,0.7,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2015,1.1,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2015,6.2,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2015,10.6,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2015,3.3,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2015,2.8,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2015,2.1,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2015,1.5,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2015,0.6,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2015,0.2,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2015,5.9,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2015,4.4,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2015,0.1,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2015,2.0,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2015,0.1,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2015,3.2,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2015,0.1,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2015,1.0,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2015,0.3,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2015,6.2,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2015,0.8,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2015,1.7,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2015,1.8,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2015,4.9,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2015,3.4,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2015,2.7,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2015,5.9,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2015,9.2,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2015,0.3,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2015,0.7,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2015,0.9,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2015,2.3,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2015,2.5,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2015,1.2,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2015,3.7,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2015,4.2,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2015,0.5,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2015,1.0,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2015,0.8,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2015,2.5,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2015,0.9,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2015,1.5,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2015,2.3,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2015,5.0,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2015,0.0,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2015,0.0,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2015,0.1,A,B_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2015,0.1,A,B_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2015,0.1,A,B_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2015,0.0,A,B_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2015,0.2,A,B_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2015,0.1,A,B_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2015,4.2,A,B_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2015,6.5,A,B_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2015,4.0,A,B_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2015,9.6,A,B_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2015,4.1,A,B_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2015,3.8,A,B_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2015,12.4,A,B_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2015,19.9,A,B_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2015,22.3,A,TOTAL,FLAT,DEG1,PC,FI
ilc_lvho01,2015,26.0,A,TOTAL,FLAT,DEG1,PC,IT
ilc_lvho01,2015,8.9,A,TOTAL,FLAT,DEG2,PC,FI
ilc_lvho01,2015,21.8,A,TOTAL,FLAT,DEG2,PC,IT
ilc_lvho01,2015,2.5,A,TOTAL,FLAT,DEG3,PC,FI
ilc_lvho01,2015,4.7,A,TOTAL,FLAT,DEG3,PC,IT
ilc_lvho01,2015,33.7,A,TOTAL,FLAT,TOTAL,PC,FI
ilc_lvho01,2015,52.5,A,TOTAL,FLAT,TOTAL,PC,IT
ilc_lvho01,2015,21.8,A,TOTAL,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2015,17.8,A,TOTAL,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2015,8.3,A,TOTAL,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2015,8.2,A,TOTAL,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2015,2.3,A,TOTAL,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2015,0.7,A,TOTAL,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2015,32.3,A,TOTAL,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2015,26.7,A,TOTAL,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2015,0.6,A,TOTAL,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2015,8.2,A,TOTAL,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2015,0.6,A,TOTAL,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2015,13.6,A,TOTAL,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2015,0.3,A,TOTAL,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2015,3.9,A,TOTAL,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2015,1.4,A,TOTAL,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2015,25.8,A,TOTAL,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2015,14.6,A,TOTAL,HOUSE,DEG1,PC,FI
ilc_lvho01,2015,7.8,A,TOTAL,HOUSE,DEG1,PC,IT
ilc_lvho01,2015,23.9,A,TOTAL,HOUSE,DEG2,PC,FI
ilc_lvho01,2015,25.4,A,TOTAL,HOUSE,DEG2,PC,IT
ilc_lvho01,2015,27.3,A,TOTAL,HOUSE,DEG3,PC,FI
ilc_lvho01,2015,14.1,A,TOTAL,HOUSE,DEG3,PC,IT
ilc_lvho01,2015,65.8,A,TOTAL,HOUSE,TOTAL,PC,FI
ilc_lvho01,2015,47.2,A,TOTAL,HOUSE,TOTAL,PC,IT
ilc_lvho01,2015,7.2,A,TOTAL,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2015,3.4,A,TOTAL,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2015,17.2,A,TOTAL,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2015,10.9,A,TOTAL,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2015,22.2,A,TOTAL,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2015,7.1,A,TOTAL,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2015,46.5,A,TOTAL,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2015,21.3,A,TOTAL,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2015,7.4,A,TOTAL,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2015,4.4,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2015,6.7,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2015,14.5,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2015,5.1,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2015,7.0,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2015,19.3,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2015,25.9,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2015,0.1,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2015,0.0,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2015,0.1,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2015,0.1,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2015,0.3,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2015,0.1,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2015,0.5,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2015,0.3,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2015,37.0,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2015,33.8,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2015,32.9,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2015,47.3,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2015,30.1,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2015,18.9,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2015,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
ilc_lvho01,2015,100.0,A,TOTAL,TOTAL,TOTAL,PC,IT
ilc_lvho01,2016,19.0,A,A_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2016,21.0,A,A_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2016,6.8,A,A_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2016,15.2,A,A_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2016,2.0,A,A_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2016,5.5,A,A_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2016,27.9,A,A_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2016,41.7,A,A_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2016,18.5,A,A_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2016,14.3,A,A_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2016,6.3,A,A_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2016,6.2,A,A_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2016,1.8,A,A_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2016,1.3,A,A_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2016,26.6,A,A_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2016,21.8,A,A_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2016,0.6,A,A_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2016,6.7,A,A_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2016,0.5,A,A_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2016,9.0,A,A_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2016,0.2,A,A_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2016,4.2,A,A_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2016,1.3,A,A_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2016,19.9,A,A_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2016,14.4,A,A_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2016,6.4,A,A_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2016,22.0,A,A_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2016,17.6,A,A_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2016,23.8,A,A_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2016,13.6,A,A_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2016,60.1,A,A_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2016,37.6,A,A_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2016,7.1,A,A_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2016,3.1,A,A_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2016,16.1,A,A_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2016,7.4,A,A_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2016,19.5,A,A_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2016,7.4,A,A_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2016,42.8,A,A_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2016,17.9,A,A_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2016,7.2,A,A_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2016,3.2,A,A_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2016,5.9,A,A_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2016,10.3,A,A_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2016,4.3,A,A_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2016,6.2,A,A_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2016,17.3,A,A_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2016,19.7,A,A_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2016,0.0,A,A_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2016,0.1,A,A_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2016,0.1,A,A_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2016,0.0,A,A_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2016,0.2,A,A_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2016,0.0,A,A_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2016,0.4,A,A_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2016,0.1,A,A_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2016,33.5,A,A_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2016,27.4,A,A_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2016,28.9,A,A_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2016,32.9,A,A_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2016,26.0,A,A_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2016,19.1,A,A_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2016,88.4,A,A_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2016,79.4,A,A_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2016,3.4,A,B_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2016,5.2,A,B_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2016,2.2,A,B_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2016,4.1,A,B_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2016,0.7,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2016,1.6,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2016,6.3,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2016,10.8,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2016,3.2,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2016,3.0,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2016,2.1,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2016,1.3,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2016,0.6,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2016,0.3,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2016,6.0,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2016,4.6,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2016,0.1,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2016,2.2,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2016,0.1,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2016,2.8,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2016,0.1,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2016,1.3,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2016,0.3,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2016,6.3,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2016,0.8,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2016,1.9,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2016,1.5,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2016,4.1,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2016,3.0,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2016,3.8,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2016,5.2,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2016,9.7,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2016,0.3,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2016,0.9,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2016,0.9,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2016,1.6,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2016,2.2,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2016,2.1,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2016,3.4,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2016,4.6,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2016,0.4,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2016,1.0,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2016,0.6,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2016,2.4,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2016,0.8,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2016,1.7,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2016,1.8,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2016,5.1,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2016,0.0,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2016,0.0,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2016,0.0,A,B_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2016,0.0,A,B_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2016,0.1,A,B_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2016,0.0,A,B_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2016,0.1,A,B_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2016,0.0,A,B_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2016,4.1,A,B_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2016,7.1,A,B_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2016,3.7,A,B_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2016,8.2,A,B_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2016,3.8,A,B_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2016,5.4,A,B_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2016,11.6,A,B_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2016,20.6,A,B_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2016,22.4,A,TOTAL,FLAT,DEG1,PC,FI
ilc_lvho01,2016,26.1,A,TOTAL,FLAT,DEG1,PC,IT
ilc_lvho01,2016,9.0,A,TOTAL,FLAT,DEG2,PC,FI
ilc_lvho01,2016,19.3,A,TOTAL,FLAT,DEG2,PC,IT
ilc_lvho01,2016,2.7,A,TOTAL,FLAT,DEG3,PC,FI
ilc_lvho01,2016,7.1,A,TOTAL,FLAT,DEG3,PC,IT
ilc_lvho01,2016,34.2,A,TOTAL,FLAT,TOTAL,PC,FI
ilc_lvho01,2016,52.5,A,TOTAL,FLAT,TOTAL,PC,IT
ilc_lvho01,2016,21.7,A,TOTAL,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2016,17.2,A,TOTAL,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2016,8.4,A,TOTAL,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2016,7.5,A,TOTAL,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2016,2.4,A,TOTAL,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2016,1.6,A,TOTAL,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2016,32.5,A,TOTAL,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2016,26.3,A,TOTAL,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2016,0.7,A,TOTAL,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2016,8.9,A,TOTAL,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2016,0.6,A,TOTAL,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2016,11.8,A,TOTAL,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2016,0.3,A,TOTAL,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2016,5.5,A,TOTAL,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2016,1.6,A,TOTAL,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2016,26.2,A,TOTAL,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2016,15.1,A,TOTAL,HOUSE,DEG1,PC,FI
ilc_lvho01,2016,8.3,A,TOTAL,HOUSE,DEG1,PC,IT
ilc_lvho01,2016,23.4,A,TOTAL,HOUSE,DEG2,PC,FI
ilc_lvho01,2016,21.7,A,TOTAL,HOUSE,DEG2,PC,IT
ilc_lvho01,2016,26.8,A,TOTAL,HOUSE,DEG3,PC,FI
ilc_lvho01,2016,17.4,A,TOTAL,HOUSE,DEG3,PC,IT
ilc_lvho01,2016,65.4,A,TOTAL,HOUSE,TOTAL,PC,FI
ilc_lvho01,2016,47.3,A,TOTAL,HOUSE,TOTAL,PC,IT
ilc_lvho01,2016,7.5,A,TOTAL,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2016,4.0,A,TOTAL,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2016,17.0,A,TOTAL,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2016,9.0,A,TOTAL,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2016,21.7,A,TOTAL,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2016,9.5,A,TOTAL,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2016,46.2,A,TOTAL,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2016,22.5,A,TOTAL,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2016,7.7,A,TOTAL,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2016,4.2,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2016,6.4,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2016,12.7,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2016,5.0,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2016,7.9,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2016,19.2,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2016,24.8,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2016,0.1,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2016,0.1,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2016,0.1,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2016,0.0,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2016,0.3,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2016,0.0,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2016,0.5,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2016,0.1,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2016,37.6,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2016,34.5,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2016,32.6,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2016,41.0,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2016,29.8,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2016,24.5,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2016,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
ilc_lvho01,2016,100.0,A,TOTAL,TOTAL,TOTAL,PC,IT
ilc_lvho01,2017,19.3,A,A_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2017,20.8,A,A_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2017,6.9,A,A_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2017,15.3,A,A_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2017,2.0,A,A_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2017,5.7,A,A_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2017,28.1,A,A_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2017,41.8,A,A_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2017,18.8,A,A_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2017,13.9,A,A_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2017,6.4,A,A_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2017,6.2,A,A_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2017,1.6,A,A_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2017,1.5,A,A_MD60,FLAT_GE10,DEG3,PC,IT
