dataset,time,obs_value,freq,indic_ur,cities
urb_ctran,2017,464.49,A,TT1057I,UK094C
urb_ctran,2017,415.87,A,TT1057I,UK095C
urb_ctran,2017,520.05,A,TT1057I,UK096C
urb_ctran,2017,454.78,A,TT1057I,UK097C
urb_ctran,2017,463.34,A,TT1057I,UK098C
urb_ctran,2017,371.57,A,TT1057I,UK099C
urb_ctran,2017,537.79,A,TT1057I,UK100C
urb_ctran,2017,497.84,A,TT1057I,UK101C
urb_ctran,2017,351.42,A,TT1057I,UK102C
urb_ctran,2017,471.88,A,TT1057I,UK103C
urb_ctran,2017,389.37,A,TT1057I,UK104C
urb_ctran,2017,379.46,A,TT1057I,UK105C
urb_ctran,2017,518.25,A,TT1057I,UK106C
urb_ctran,2017,516.6,A,TT1057I,UK107C
urb_ctran,2017,363.41,A,TT1057I,UK108C
urb_ctran,2017,452.32,A,TT1057I,UK109C
urb_ctran,2017,359.11,A,TT1057I,UK110C
urb_ctran,2017,298.01,A,TT1057I,UK111C
urb_ctran,2017,470.2,A,TT1057I,UK112C
urb_ctran,2017,377.72,A,TT1057I,UK113C
urb_ctran,2017,514.65,A,TT1057I,UK114C
urb_ctran,2017,506.45,A,TT1057I,UK115C
urb_ctran,2017,455.5,A,TT1057I,UK116C
urb_ctran,2017,351.81,A,TT1057I,UK117C
urb_ctran,2017,412.79,A,TT1057I,UK118C
urb_ctran,2017,519.41,A,TT1057I,UK119C
urb_ctran,2017,420.53,A,TT1057I,UK120C
urb_ctran,2017,468.46,A,TT1057I,UK121C
urb_ctran,2017,467.38,A,TT1057I,UK122C
urb_ctran,2017,539.56,A,TT1057I,UK123C
urb_ctran,2017,450.55,A,TT1057I,UK124C
urb_ctran,2017,449.68,A,TT1057I,UK125C
urb_ctran,2017,430.37,A,TT1057I,UK126C
urb_ctran,2017,441.11,A,TT1057I,UK127C
urb_ctran,2017,534.66,A,TT1057I,UK128C
urb_ctran,2017,497.43,A,TT1057I,UK129C
urb_ctran,2017,520.72,A,TT1057I,UK130C
urb_ctran,2017,457.14,A,TT1057I,UK131C
urb_ctran,2017,511.52,A,TT1057I,UK132C
urb_ctran,2017,416.74,A,TT1057I,UK133C
urb_ctran,2017,428.19,A,TT1057I,UK134C
urb_ctran,2017,428.57,A,TT1057I,UK135C
urb_ctran,2017,5785447.0,A,TT1057V,BE
urb_ctran,2017,493123.0,A,TT1057V,BE001C
urb_ctran,2017,202359.0,A,TT1057V,BE002C
urb_ctran,2017,107347.0,A,TT1057V,BE003C
urb_ctran,2017,84839.0,A,TT1057V,BE004C
urb_ctran,2017,160356.0,A,TT1057V,BE005C
urb_ctran,2017,57016.0,A,TT1057V,BE006C
urb_ctran,2017,51270.0,A,TT1057V,BE007C
urb_ctran,2017,79433.0,A,TT1057V,BE008C
urb_ctran,2017,52039.0,A,TT1057V,BE009C
urb_ctran,2017,41668.0,A,TT1057V,BE010C
urb_ctran,2017,28434.0,A,TT1057V,BE011C
urb_ctran,2017,95450.0,A,TT1057V,CH001C
urb_ctran,2017,289600.0,A,TT1057V,CH002C
urb_ctran,2017,172048.0,A,TT1057V,CH003C
urb_ctran,2017,137130.0,A,TT1057V,CH004C
urb_ctran,2017,105687.0,A,TT1057V,CH005C
urb_ctran,2017,74013.0,A,TT1057V,CH006C
urb_ctran,2017,44942.0,A,TT1057V,CH007C
urb_ctran,2017,54435.0,A,TT1057V,CH008C
urb_ctran,2017,34318.0,A,TT1057V,CH009C
urb_ctran,2017,30425.0,A,TT1057V,CH010C
urb_ctran,2017,1038011.0,A,TT1057V,DE001C
urb_ctran,2017,621879.0,A,TT1057V,DE002C
urb_ctran,2017,508951.0,A,TT1057V,DE003C
urb_ctran,2017,382405.0,A,TT1057V,DE004C
urb_ctran,2017,236143.0,A,TT1057V,DE005C
urb_ctran,2017,245081.0,A,TT1057V,DE006C
urb_ctran,2017,223408.0,A,TT1057V,DE007C
urb_ctran,2017,195056.0,A,TT1057V,DE008C
urb_ctran,2017,192463.0,A,TT1057V,DE009C
urb_ctran,2017,254111.0,A,TT1057V,DE010C
urb_ctran,2017,224079.0,A,TT1057V,DE011C
urb_ctran,2017,205392.0,A,TT1057V,DE012C
urb_ctran,2017,178686.0,A,TT1057V,DE013C
urb_ctran,2017,202249.0,A,TT1057V,DE014C
urb_ctran,2017,164248.0,A,TT1057V,DE015C
urb_ctran,2017,145087.0,A,TT1057V,DE016C
urb_ctran,2017,82780.0,A,TT1057V,DE017C
urb_ctran,2017,95824.0,A,TT1057V,DE018C
urb_ctran,2017,118811.0,A,TT1057V,DE019C
urb_ctran,2017,44934.0,A,TT1057V,DE020C
urb_ctran,2017,82209.0,A,TT1057V,DE021C
urb_ctran,2017,55436.0,A,TT1057V,DE022C
urb_ctran,2017,59406.0,A,TT1057V,DE023C
urb_ctran,2017,133836.0,A,TT1057V,DE024C
urb_ctran,2017,74639.0,A,TT1057V,DE025C
urb_ctran,2017,60505.0,A,TT1057V,DE026C
urb_ctran,2017,25182.0,A,TT1057V,DE027C
urb_ctran,2017,25619.0,A,TT1057V,DE028C
urb_ctran,2017,37202.0,A,TT1057V,DE029C
urb_ctran,2017,83345.0,A,TT1057V,DE030C
urb_ctran,2017,113071.0,A,TT1057V,DE031C
urb_ctran,2017,129496.0,A,TT1057V,DE032C
urb_ctran,2017,114079.0,A,TT1057V,DE033C
urb_ctran,2017,119822.0,A,TT1057V,DE034C
urb_ctran,2017,81642.0,A,TT1057V,DE035C
urb_ctran,2017,93148.0,A,TT1057V,DE036C
urb_ctran,2017,80221.0,A,TT1057V,DE037C
urb_ctran,2017,64143.0,A,TT1057V,DE038C
urb_ctran,2017,49974.0,A,TT1057V,DE039C
urb_ctran,2017,75098.0,A,TT1057V,DE040C
urb_ctran,2017,42750.0,A,TT1057V,DE041C
urb_ctran,2017,48641.0,A,TT1057V,DE042C
urb_ctran,2017,43052.0,A,TT1057V,DE043C
urb_ctran,2017,41812.0,A,TT1057V,DE044C
urb_ctran,2017,36375.0,A,TT1057V,DE045C
urb_ctran,2017,43248.0,A,TT1057V,DE046C
urb_ctran,2017,31900.0,A,TT1057V,DE047C
urb_ctran,2017,41791.0,A,TT1057V,DE048C
urb_ctran,2017,36725.0,A,TT1057V,DE049C
urb_ctran,2017,28582.0,A,TT1057V,DE050C
urb_ctran,2017,31737.0,A,TT1057V,DE051C
urb_ctran,2017,35697.0,A,TT1057V,DE052C
urb_ctran,2017,30783.0,A,TT1057V,DE053C
urb_ctran,2017,29608.0,A,TT1057V,DE054C
urb_ctran,2017,29196.0,A,TT1057V,DE055C
urb_ctran,2017,31166.0,A,TT1057V,DE056C
urb_ctran,2017,34047.0,A,TT1057V,DE057C
urb_ctran,2017,33765.0,A,TT1057V,DE058C
urb_ctran,2017,31852.0,A,TT1057V,DE059C
urb_ctran,2017,30231.0,A,TT1057V,DE060C
urb_ctran,2017,27463.0,A,TT1057V,DE061C
urb_ctran,2017,30595.0,A,TT1057V,DE062C
urb_ctran,2017,31251.0,A,TT1057V,DE063C
urb_ctran,2017,31197.0,A,TT1057V,DE064C
urb_ctran,2017,31357.0,A,TT1057V,DE065C
urb_ctran,2017,28274.0,A,TT1057V,DE066C
urb_ctran,2017,23448.0,A,TT1057V,DE067C
urb_ctran,2017,22859.0,A,TT1057V,DE068C
urb_ctran,2017,30205.0,A,TT1057V,DE069C
urb_ctran,2017,28897.0,A,TT1057V,DE070C
urb_ctran,2017,21838.0,A,TT1057V,DE071C
urb_ctran,2017,28926.0,A,TT1057V,DE072C
urb_ctran,2017,27302.0,A,TT1057V,DE073C
urb_ctran,2017,22343.0,A,TT1057V,DE074C
urb_ctran,2017,21048.0,A,TT1057V,DE075C
urb_ctran,2017,26473.0,A,TT1057V,DE076C
urb_ctran,2017,24938.0,A,TT1057V,DE077C
urb_ctran,2017,22463.0,A,TT1057V,DE078C
urb_ctran,2017,38477.0,A,TT1057V,DE079C
urb_ctran,2017,205942.0,A,TT1057V,DE080C
urb_ctran,2017,121784.0,A,TT1057V,DE081C
urb_ctran,2017,108071.0,A,TT1057V,DE082C
urb_ctran,2017,119771.0,A,TT1057V,DE083C
urb_ctran,2017,107343.0,A,TT1057V,DE084C
urb_ctran,2017,106935.0,A,TT1057V,DE085C
urb_ctran,2017,93739.0,A,TT1057V,DE086C
urb_ctran,2017,103256.0,A,TT1057V,DE087C
urb_ctran,2017,99853.0,A,TT1057V,DE088C
urb_ctran,2017,85751.0,A,TT1057V,DE089C
urb_ctran,2017,86957.0,A,TT1057V,DE090C
urb_ctran,2017,74959.0,A,TT1057V,DE091C
urb_ctran,2017,86788.0,A,TT1057V,DE092C
urb_ctran,2017,69883.0,A,TT1057V,DE093C
urb_ctran,2017,79014.0,A,TT1057V,DE094C
urb_ctran,2017,69615.0,A,TT1057V,DE095C
urb_ctran,2017,69602.0,A,TT1057V,DE096C
urb_ctran,2017,76281.0,A,TT1057V,DE097C
urb_ctran,2017,74296.0,A,TT1057V,DE098C
urb_ctran,2017,71447.0,A,TT1057V,DE099C
urb_ctran,2017,48812.0,A,TT1057V,DE100C
urb_ctran,2017,69781.0,A,TT1057V,DE101C
urb_ctran,2017,51634.0,A,TT1057V,DE102C
urb_ctran,2017,58226.0,A,TT1057V,DE103C
urb_ctran,2017,52848.0,A,TT1057V,DE104C
urb_ctran,2017,43211.0,A,TT1057V,DE105C
urb_ctran,2017,61760.0,A,TT1057V,DE106C
urb_ctran,2017,55531.0,A,TT1057V,DE107C
urb_ctran,2017,53032.0,A,TT1057V,DE108C
urb_ctran,2017,45633.0,A,TT1057V,DE109C
urb_ctran,2017,51974.0,A,TT1057V,DE110C
urb_ctran,2017,50810.0,A,TT1057V,DE111C
urb_ctran,2017,60088.0,A,TT1057V,DE112C
urb_ctran,2017,41252.0,A,TT1057V,DE113C
urb_ctran,2017,49704.0,A,TT1057V,DE114C
urb_ctran,2017,56166.0,A,TT1057V,DE115C
urb_ctran,2017,53999.0,A,TT1057V,DE116C
urb_ctran,2017,43085.0,A,TT1057V,DE117C
urb_ctran,2017,49721.0,A,TT1057V,DE118C
urb_ctran,2017,57756.0,A,TT1057V,DE119C
urb_ctran,2017,43298.0,A,TT1057V,DE120C
urb_ctran,2017,48813.0,A,TT1057V,DE121C
urb_ctran,2017,42482.0,A,TT1057V,DE122C
urb_ctran,2017,47198.0,A,TT1057V,DE123C
urb_ctran,2017,147664.0,A,TT1057V,DE124C
urb_ctran,2017,39014.0,A,TT1057V,DE125C
urb_ctran,2017,41326.0,A,TT1057V,DE126C
urb_ctran,2017,35691.0,A,TT1057V,DE127C
urb_ctran,2017,533620.0,A,TT1057V,EE
urb_ctran,2017,123092.0,A,TT1057V,EE001C
urb_ctran,2017,31682.0,A,TT1057V,EE002C
urb_ctran,2017,16064.0,A,TT1057V,EE003C
urb_ctran,2017,2145761.0,A,TT1057V,ES001C
urb_ctran,2017,1317629.0,A,TT1057V,ES002C
urb_ctran,2017,604317.0,A,TT1057V,ES003C
urb_ctran,2017,390915.0,A,TT1057V,ES004C
urb_ctran,2017,246292.0,A,TT1057V,ES005C
urb_ctran,2017,246818.0,A,TT1057V,ES006C
urb_ctran,2017,209813.0,A,TT1057V,ES007C
urb_ctran,2017,154768.0,A,TT1057V,ES008C
urb_ctran,2017,128371.0,A,TT1057V,ES009C
urb_ctran,2017,216785.0,A,TT1057V,ES010C
urb_ctran,2017,45289.0,A,TT1057V,ES011C
urb_ctran,2017,104430.0,A,TT1057V,ES012C
urb_ctran,2017,92933.0,A,TT1057V,ES013C
urb_ctran,2017,145499.0,A,TT1057V,ES014C
urb_ctran,2017,76043.0,A,TT1057V,ES015C
urb_ctran,2017,41088.0,A,TT1057V,ES016C
urb_ctran,2017,76264.0,A,TT1057V,ES017C
urb_ctran,2017,59772.0,A,TT1057V,ES018C
urb_ctran,2017,315384.0,A,TT1057V,ES019C
urb_ctran,2017,140796.0,A,TT1057V,ES020C
urb_ctran,2017,141847.0,A,TT1057V,ES021C
urb_ctran,2017,138633.0,A,TT1057V,ES022C
urb_ctran,2017,115683.0,A,TT1057V,ES023C
urb_ctran,2017,178658.0,A,TT1057V,ES024C
urb_ctran,2017,105618.0,A,TT1057V,ES025C
urb_ctran,2017,47537.0,A,TT1057V,ES026C
urb_ctran,2017,46139.0,A,TT1057V,ES027C
urb_ctran,2017,47579.0,A,TT1057V,ES028C
urb_ctran,2017,39099.0,A,TT1057V,ES029C
urb_ctran,2017,43090.0,A,TT1057V,ES030C
urb_ctran,2017,48038.0,A,TT1057V,ES031C
urb_ctran,2017,42874.0,A,TT1057V,ES032C
urb_ctran,2017,39300.0,A,TT1057V,ES033C
urb_ctran,2017,38467.0,A,TT1057V,ES034C
urb_ctran,2017,35367.0,A,TT1057V,ES035C
urb_ctran,2017,35598.0,A,TT1057V,ES036C
urb_ctran,2017,35930.0,A,TT1057V,ES037C
urb_ctran,2017,39051.0,A,TT1057V,ES038C
urb_ctran,2017,39586.0,A,TT1057V,ES039C
urb_ctran,2017,33507.0,A,TT1057V,ES040C
urb_ctran,2017,38361.0,A,TT1057V,ES041C
urb_ctran,2017,33183.0,A,TT1057V,ES042C
urb_ctran,2017,31225.0,A,TT1057V,ES043C
urb_ctran,2017,28359.0,A,TT1057V,ES044C
urb_ctran,2017,43347.0,A,TT1057V,ES045C
urb_ctran,2017,31228.0,A,TT1057V,ES046C
urb_ctran,2017,28234.0,A,TT1057V,ES047C
urb_ctran,2017,30908.0,A,TT1057V,ES048C
urb_ctran,2017,27194.0,A,TT1057V,ES049C
urb_ctran,2017,27235.0,A,TT1057V,ES050C
urb_ctran,2017,28288.0,A,TT1057V,ES051C
urb_ctran,2017,31728.0,A,TT1057V,ES052C
urb_ctran,2017,26763.0,A,TT1057V,ES053C
urb_ctran,2017,26486.0,A,TT1057V,ES054C
urb_ctran,2017,27235.0,A,TT1057V,ES055C
urb_ctran,2017,39573.0,A,TT1057V,ES056C
urb_ctran,2017,29458.0,A,TT1057V,ES057C
urb_ctran,2017,23120.0,A,TT1057V,ES058C
urb_ctran,2017,183457.0,A,TT1057V,ES059C
urb_ctran,2017,102823.0,A,TT1057V,ES060C
urb_ctran,2017,103500.0,A,TT1057V,ES061C
urb_ctran,2017,95725.0,A,TT1057V,ES062C
urb_ctran,2017,72556.0,A,TT1057V,ES063C
urb_ctran,2017,91545.0,A,TT1057V,ES064C
urb_ctran,2017,84946.0,A,TT1057V,ES065C
urb_ctran,2017,75779.0,A,TT1057V,ES066C
urb_ctran,2017,57601.0,A,TT1057V,ES067C
urb_ctran,2017,72028.0,A,TT1057V,ES068C
urb_ctran,2017,80997.0,A,TT1057V,ES069C
urb_ctran,2017,67015.0,A,TT1057V,ES070C
urb_ctran,2017,42515.0,A,TT1057V,ES071C
urb_ctran,2017,55970.0,A,TT1057V,ES072C
urb_ctran,2017,57720.0,A,TT1057V,ES073C
urb_ctran,2017,48843.0,A,TT1057V,ES074C
urb_ctran,2017,55167.0,A,TT1057V,ES075C
urb_ctran,2017,50792.0,A,TT1057V,ES076C
urb_ctran,2017,48830.0,A,TT1057V,ES077C
urb_ctran,2017,63717.0,A,TT1057V,ES078C
urb_ctran,2017,56348.0,A,TT1057V,ES079C
urb_ctran,2017,73787.0,A,TT1057V,ES080C
urb_ctran,2017,58256.0,A,TT1057V,ES081C
urb_ctran,2017,33044.0,A,TT1057V,ES082C
urb_ctran,2017,27300.0,A,TT1057V,ES083C
urb_ctran,2017,28493.0,A,TT1057V,ES084C
urb_ctran,2017,30155.0,A,TT1057V,ES085C
urb_ctran,2017,35281.0,A,TT1057V,ES086C
urb_ctran,2017,29000.0,A,TT1057V,ES087C
urb_ctran,2017,24919.0,A,TT1057V,ES088C
urb_ctran,2017,26716.0,A,TT1057V,ES089C
urb_ctran,2017,25646.0,A,TT1057V,ES090C
urb_ctran,2017,41635.0,A,TT1057V,ES091C
urb_ctran,2017,27634.0,A,TT1057V,ES092C
urb_ctran,2017,32027.0,A,TT1057V,ES093C
urb_ctran,2017,24198.0,A,TT1057V,ES094C
urb_ctran,2017,31175.0,A,TT1057V,ES095C
urb_ctran,2017,33318.0,A,TT1057V,ES096C
urb_ctran,2017,29664.0,A,TT1057V,ES097C
urb_ctran,2017,24674.0,A,TT1057V,ES098C
urb_ctran,2017,2429876.0,A,TT1057V,FI
urb_ctran,2017,170854.0,A,TT1057V,FI001C
urb_ctran,2017,82939.0,A,TT1057V,FI002C
urb_ctran,2017,70508.0,A,TT1057V,FI003C
urb_ctran,2017,81600.0,A,TT1057V,FI004C
urb_ctran,2017,98824.0,A,TT1057V,FI005C
urb_ctran,2017,81789.0,A,TT1057V,FI006C
urb_ctran,2017,49951.0,A,TT1057V,FI007C
urb_ctran,2017,49542.0,A,TT1057V,FI008C
urb_ctran,2017,57456.0,A,TT1057V,FI009C
urb_ctran,2017,36037091.0,A,TT1057V,FR
urb_ctran,2017,3632213.0,A,TT1057V,FR001C
urb_ctran,2017,537722.0,A,TT1057V,FR002C
urb_ctran,2017,419946.0,A,TT1057V,FR003C
urb_ctran,2017,399538.0,A,TT1057V,FR004C
urb_ctran,2017,377558.0,A,TT1057V,FR005C
urb_ctran,2017,380153.0,A,TT1057V,FR006C
urb_ctran,2017,239557.0,A,TT1057V,FR007C
urb_ctran,2017,200748.0,A,TT1057V,FR008C
urb_ctran,2017,176799.0,A,TT1057V,FR009C
urb_ctran,2017,155232.0,A,TT1057V,FR010C
urb_ctran,2017,167605.0,A,TT1057V,FR011C
urb_ctran,2017,173054.0,A,TT1057V,FR012C
urb_ctran,2017,124049.0,A,TT1057V,FR013C
urb_ctran,2017,122695.0,A,TT1057V,FR014C
urb_ctran,2017,115336.0,A,TT1057V,FR015C
urb_ctran,2017,130469.0,A,TT1057V,FR016C
urb_ctran,2017,100582.0,A,TT1057V,FR017C
urb_ctran,2017,125121.0,A,TT1057V,FR018C
urb_ctran,2017,105622.0,A,TT1057V,FR019C
urb_ctran,2017,98462.0,A,TT1057V,FR020C
urb_ctran,2017,99254.0,A,TT1057V,FR021C
urb_ctran,2017,87740.0,A,TT1057V,FR022C
urb_ctran,2017,96302.0,A,TT1057V,FR023C
urb_ctran,2017,102379.0,A,TT1057V,FR024C
urb_ctran,2017,100548.0,A,TT1057V,FR025C
urb_ctran,2017,91423.0,A,TT1057V,FR026C
urb_ctran,2017,78367.0,A,TT1057V,FR027C
urb_ctran,2017,70469.0,A,TT1057V,FR028C
urb_ctran,2017,73604.0,A,TT1057V,FR029C
urb_ctran,2017,59738.0,A,TT1057V,FR030C
urb_ctran,2017,90665.0,A,TT1057V,FR031C
urb_ctran,2017,78527.0,A,TT1057V,FR032C
urb_ctran,2017,75156.0,A,TT1057V,FR033C
urb_ctran,2017,72790.0,A,TT1057V,FR034C
urb_ctran,2017,64488.0,A,TT1057V,FR035C
urb_ctran,2017,68804.0,A,TT1057V,FR036C
urb_ctran,2017,69001.0,A,TT1057V,FR037C
urb_ctran,2017,71273.0,A,TT1057V,FR038C
urb_ctran,2017,56391.0,A,TT1057V,FR039C
urb_ctran,2017,74429.0,A,TT1057V,FR040C
urb_ctran,2017,65070.0,A,TT1057V,FR041C
urb_ctran,2017,63122.0,A,TT1057V,FR042C
urb_ctran,2017,71166.0,A,TT1057V,FR043C
urb_ctran,2017,53834.0,A,TT1057V,FR044C
urb_ctran,2017,58246.0,A,TT1057V,FR045C
urb_ctran,2017,61478.0,A,TT1057V,FR046C
urb_ctran,2017,51894.0,A,TT1057V,FR047C
urb_ctran,2017,49739.0,A,TT1057V,FR048C
urb_ctran,2017,51390.0,A,TT1057V,FR049C
urb_ctran,2017,61513.0,A,TT1057V,FR050C
urb_ctran,2017,35034.0,A,TT1057V,FR051C
urb_ctran,2017,39117.0,A,TT1057V,FR052C
urb_ctran,2017,40867.0,A,TT1057V,FR053C
urb_ctran,2017,48977.0,A,TT1057V,FR054C
urb_ctran,2017,42230.0,A,TT1057V,FR055C
urb_ctran,2017,43943.0,A,TT1057V,FR056C
urb_ctran,2017,35167.0,A,TT1057V,FR057C
urb_ctran,2017,38823.0,A,TT1057V,FR058C
urb_ctran,2017,28519.0,A,TT1057V,FR059C
urb_ctran,2017,31488.0,A,TT1057V,FR060C
urb_ctran,2017,30036.0,A,TT1057V,FR061C
urb_ctran,2017,5148.0,A,TT1057V,FR062C
urb_ctran,2017,37013.0,A,TT1057V,FR063C
urb_ctran,2017,31727.0,A,TT1057V,FR064C
urb_ctran,2017,34527.0,A,TT1057V,FR065C
urb_ctran,2017,36602.0,A,TT1057V,FR066C
urb_ctran,2017,25594.0,A,TT1057V,FR067C
urb_ctran,2017,34888.0,A,TT1057V,FR068C
urb_ctran,2017,40297.0,A,TT1057V,FR069C
urb_ctran,2017,37304.0,A,TT1057V,FR070C
urb_ctran,2017,31264.0,A,TT1057V,FR071C
urb_ctran,2017,17038.0,A,TT1057V,FR072C
urb_ctran,2017,36156.0,A,TT1057V,FR073C
urb_ctran,2017,17658.0,A,TT1057V,FR074C
urb_ctran,2017,30516.0,A,TT1057V,FR075C
urb_ctran,2017,30891.0,A,TT1057V,FR076C
urb_ctran,2017,19897.0,A,TT1057V,FR077C
urb_ctran,2017,251224.0,A,TT1057V,HR001C
urb_ctran,2017,46385.0,A,TT1057V,HR002C
urb_ctran,2017,16718.0,A,TT1057V,HR003C
urb_ctran,2017,30109.0,A,TT1057V,HR004C
urb_ctran,2017,58900.0,A,TT1057V,HR005C
urb_ctran,2017,22959.0,A,TT1057V,HR006C
urb_ctran,2017,24885.0,A,TT1057V,HR007C
urb_ctran,2017,3471685.0,A,TT1057V,HU
urb_ctran,2017,633554.0,A,TT1057V,HU001C
urb_ctran,2017,48665.0,A,TT1057V,HU002C
urb_ctran,2017,43040.0,A,TT1057V,HU003C
urb_ctran,2017,50811.0,A,TT1057V,HU004C
urb_ctran,2017,69204.0,A,TT1057V,HU005C
urb_ctran,2017,52750.0,A,TT1057V,HU006C
urb_ctran,2017,49225.0,A,TT1057V,HU007C
urb_ctran,2017,44384.0,A,TT1057V,HU008C
urb_ctran,2017,41067.0,A,TT1057V,HU009C
urb_ctran,2017,31573.0,A,TT1057V,HU010C
urb_ctran,2017,23451.0,A,TT1057V,HU011C
urb_ctran,2017,24480.0,A,TT1057V,HU012C
urb_ctran,2017,22417.0,A,TT1057V,HU013C
urb_ctran,2017,21355.0,A,TT1057V,HU014C
urb_ctran,2017,22740.0,A,TT1057V,HU015C
urb_ctran,2017,19123.0,A,TT1057V,HU016C
urb_ctran,2017,14980.0,A,TT1057V,HU017C
urb_ctran,2017,23036.0,A,TT1057V,HU018C
urb_ctran,2017,24996.0,A,TT1057V,HU019C
urb_ctran,2017,38520321.0,A,TT1057V,IT
urb_ctran,2017,1764533.0,A,TT1057V,IT001C
urb_ctran,2017,2346487.0,A,TT1057V,IT002C
urb_ctran,2017,1767949.0,A,TT1057V,IT003C
urb_ctran,2017,597551.0,A,TT1057V,IT004C
urb_ctran,2017,388986.0,A,TT1057V,IT005C
urb_ctran,2017,271943.0,A,TT1057V,IT006C
urb_ctran,2017,197333.0,A,TT1057V,IT007C
urb_ctran,2017,178521.0,A,TT1057V,IT008C
urb_ctran,2017,206386.0,A,TT1057V,IT009C
urb_ctran,2017,218908.0,A,TT1057V,IT010C
urb_ctran,2017,111712.0,A,TT1057V,IT011C
urb_ctran,2017,164336.0,A,TT1057V,IT012C
urb_ctran,2017,43670.0,A,TT1057V,IT013C
urb_ctran,2017,291309.0,A,TT1057V,IT014C
urb_ctran,2017,107265.0,A,TT1057V,IT015C
urb_ctran,2017,120408.0,A,TT1057V,IT016C
urb_ctran,2017,61988.0,A,TT1057V,IT017C
urb_ctran,2017,72648.0,A,TT1057V,IT018C
urb_ctran,2017,34847.0,A,TT1057V,IT019C
urb_ctran,2017,45287.0,A,TT1057V,IT020C
urb_ctran,2017,108475.0,A,TT1057V,IT021C
urb_ctran,2017,50448.0,A,TT1057V,IT022C
urb_ctran,2017,58628.0,A,TT1057V,IT023C
urb_ctran,2017,112959.0,A,TT1057V,IT024C
urb_ctran,2017,81241.0,A,TT1057V,IT025C
urb_ctran,2017,100600.0,A,TT1057V,IT026C
urb_ctran,2017,125334.0,A,TT1057V,IT027C
urb_ctran,2017,119821.0,A,TT1057V,IT028C
urb_ctran,2017,119857.0,A,TT1057V,IT029C
urb_ctran,2017,85722.0,A,TT1057V,IT030C
urb_ctran,2017,75983.0,A,TT1057V,IT031C
urb_ctran,2017,63919.0,A,TT1057V,IT032C
urb_ctran,2017,259088.0,A,TT1057V,IT033C
urb_ctran,2017,66382.0,A,TT1057V,IT034C
urb_ctran,2017,47563.0,A,TT1057V,IT035C
urb_ctran,2017,65347.0,A,TT1057V,IT036C
urb_ctran,2017,48944.0,A,TT1057V,IT037C
urb_ctran,2017,60280.0,A,TT1057V,IT038C
urb_ctran,2017,52329.0,A,TT1057V,IT039C
urb_ctran,2017,54272.0,A,TT1057V,IT040C
urb_ctran,2017,50496.0,A,TT1057V,IT041C
urb_ctran,2017,52335.0,A,TT1057V,IT042C
urb_ctran,2017,49688.0,A,TT1057V,IT043C
urb_ctran,2017,41361.0,A,TT1057V,IT044C
urb_ctran,2017,42417.0,A,TT1057V,IT045C
urb_ctran,2017,44917.0,A,TT1057V,IT046C
urb_ctran,2017,33813.0,A,TT1057V,IT047C
urb_ctran,2017,38597.0,A,TT1057V,IT048C
urb_ctran,2017,39499.0,A,TT1057V,IT049C
urb_ctran,2017,33838.0,A,TT1057V,IT050C
urb_ctran,2017,37066.0,A,TT1057V,IT051C
urb_ctran,2017,28298.0,A,TT1057V,IT052C
urb_ctran,2017,35523.0,A,TT1057V,IT053C
urb_ctran,2017,28232.0,A,TT1057V,IT054C
urb_ctran,2017,30033.0,A,TT1057V,IT055C
urb_ctran,2017,30927.0,A,TT1057V,IT056C
urb_ctran,2017,31469.0,A,TT1057V,IT057C
urb_ctran,2017,43376.0,A,TT1057V,IT058C
urb_ctran,2017,33801.0,A,TT1057V,IT059C
urb_ctran,2017,41708.0,A,TT1057V,IT060C
urb_ctran,2017,31114.0,A,TT1057V,IT061C
urb_ctran,2017,36494.0,A,TT1057V,IT062C
urb_ctran,2017,28882.0,A,TT1057V,IT063C
urb_ctran,2017,144546.0,A,TT1057V,IT064C
urb_ctran,2017,117659.0,A,TT1057V,IT065C
urb_ctran,2017,117360.0,A,TT1057V,IT066C
urb_ctran,2017,86497.0,A,TT1057V,IT067C
urb_ctran,2017,111429.0,A,TT1057V,IT068C
urb_ctran,2017,108486.0,A,TT1057V,IT069C
urb_ctran,2017,84949.0,A,TT1057V,IT070C
urb_ctran,2017,89688.0,A,TT1057V,IT071C
urb_ctran,2017,81393.0,A,TT1057V,IT072C
urb_ctran,2017,72202.0,A,TT1057V,IT073C
urb_ctran,2017,75405.0,A,TT1057V,IT074C
urb_ctran,2017,87136.0,A,TT1057V,IT075C
urb_ctran,2017,69549.0,A,TT1057V,IT076C
urb_ctran,2017,72593.0,A,TT1057V,IT077C
urb_ctran,2017,62821.0,A,TT1057V,IT078C
urb_ctran,2017,58737.0,A,TT1057V,IT079C
urb_ctran,2017,66815.0,A,TT1057V,IT080C
urb_ctran,2017,53019.0,A,TT1057V,IT081C
urb_ctran,2017,51821.0,A,TT1057V,IT082C
urb_ctran,2017,41059.0,A,TT1057V,IT083C
urb_ctran,2017,51619.0,A,TT1057V,IT084C
urb_ctran,2017,55506.0,A,TT1057V,IT085C
urb_ctran,2017,32445.0,A,TT1057V,IT086C
urb_ctran,2017,53150.0,A,TT1057V,IT087C
urb_ctran,2017,1175340.0,A,TT1057V,LT
urb_ctran,2017,192086.0,A,TT1057V,LT001C
urb_ctran,2017,118108.0,A,TT1057V,LT002C
urb_ctran,2017,36882.0,A,TT1057V,LT003C
